en,fr
You can tell how it’s feeling by the smoke spouting from its shell. Tremendous velocity is a sign of good health.,"Un bon indicateur de sa santé est le débit de la fumée qui s’échappe de sa carapace : s’il est important, c’est qu’il est en pleine forme."
Spoink keeps a pearl on top of its head. The pearl functions to amplify this Pokémon’s psychokinetic powers. It is therefore on a constant search for a bigger pearl.,Spoink garde une perle sur sa tête. Elle lui sert à amplifier ses pouvoirs télékinétiques. Il est constamment en quête d’une perle plus grosse.
"Grumpig uses the black pearls on its body to wield its fantastic powers. When it is doing so, it dances bizarrely. This Pokémon’s black pearls are valuable as works of art.","Groret utilise les perles noires sur son corps pour exercer ses formidables pouvoirs. Quand il est en action, il entame une étrange danse. Les perles noires de ce Pokémon ont une valeur inestimable."
Its steps are shaky and stumbling. Walking for a long time makes it feel sick.,"Il déambule d’un pas chancelant. S’il marche trop longtemps, il finit par avoir le tournis."
Its jaws are strong enough to crush rocks but so heavy that it can’t get up if it flips over. Sandile seize those moments as their chance.,"Sa lourde mâchoire peut briser le roc, mais s’il tombe à la renverse, il ne peut plus se relever. Mascaïman en profite alors pour l’attaquer."
"It vibrates its wings to generate ultrasonic waves, causing its prey to faint. Then it buries the prey alive in the sand to preserve it.","Il émet des ultrasons avec ses ailes pour assommer ses proies, puis les ensable vivantes pour les conserver."
"By flapping their wings, Flygon cause sandstorms that conceal Krookodile. The team then splits the prey they catch.","D’un battement d’ailes, il provoque des tempêtes qui engloutissent les Crocorible. Il partage ses proies avec ses congénères."
"The more arid and harsh the environment, the more pretty and fragrant a flower Cacnea grows. This Pokémon battles by wildly swinging its thorny arms.","Si son environnement est aride et difficile, la fleur de Cacnea devient plus jolie et dégage un parfum délicat. Ce Pokémon se bat en agitant ses bras épineux."
"If a traveler is going through a desert in the thick of night, Cacturne will follow in a ragtag group. The Pokémon are biding their time, waiting for the traveler to tire and become incapable of moving.","Lorsqu’un voyageur traverse le désert au milieu de la nuit, les Cacturne le suivent en groupe. Ces Pokémon attendent le bon moment, quand le voyageur est fatigué et qu’il n’est plus capable de bouger."
"Swablu loves to make things clean. If it spots something dirty, it will wipe and polish it with its cottony wings. If its wings become dirty, this Pokémon finds a stream and showers itself.","Tylton adore nettoyer. S’il repère quelque chose de sale, il l’essuie et le polit avec ses ailes cotonneuses. Lorsque ses ailes se salissent, ce Pokémon trouve un cours d’eau et se lave."
Altaria sings in a gorgeous soprano. Its wings are like cotton clouds. This Pokémon catches updrafts with its buoyant wings and soars way up into the wild blue yonder.,Altaria chante avec une magnifique voix de soprano. Ses ailes ressemblent à des nuages cotonneux. Ce Pokémon se laisse porter par les courants d’air ascendants et disparaît dans le bleu du ciel.
"Zangoose usually stays on all fours, but when angered, it gets up on its hind legs and extends its claws. This Pokémon shares a bitter rivalry with Seviper that dates back over generations.","Mangriff est généralement à quatre pattes, mais lorsqu’il est en colère, il se lève sur ses pattes arrière et montre ses griffes. Ce Pokémon est l’ennemi juré de Séviper depuis plusieurs générations."
Seviper’s swordlike tail serves two purposes—it slashes foes and douses them with secreted poison. This Pokémon will not give up its long-running blood feud with Zangoose.,La queue tranchante comme un sabre de Séviper a deux fonctions : elle peut frapper l’ennemi et lui injecter un poison qu’il sécrète. Ce Pokémon n’oublie jamais sa vieille rancune envers Mangriff.
"Lunatone becomes active around the time of the full moon. Instead of walking, it moves by floating in midair. The Pokémon’s intimidating red eyes cause all those who see it to become transfixed with fear.","Séléroc ne s’active que pendant la période de pleine lune. Il ne marche pas, mais se déplace en lévitant. Les yeux rouges et intimidants de ce Pokémon pétrifient ses ennemis de terreur."
Sunlight is the source of Solrock’s power. It is said to possess the ability to read the emotions of others. This Pokémon gives off intense heat while rotating its body.,La lumière du soleil est à l’origine du pouvoir de Solaroc. On raconte qu’il peut lire les pensées d’autrui. Ce Pokémon peut libérer une chaleur insoutenable en faisant tournoyer son corps.
"Its entire body is gooey. When pecked at by bird Pokémon, it slips and slides its way to freedom.","Son corps est tout visqueux, ce qui lui permet de glisser entre les serres des Pokémon oiseaux afin de s’échapper."
Whiscash shakes the ground at high intensities to intimidate its opponents. It swallows its prey whole—along with mud from the swamp floor.,"Il subjugue ses adversaires en déclenchant de violents séismes. Il racle le fond des marais pour se nourrir, avalant proies et vase au passage."
"Individuals that have been set free by Trainers who could no longer raise them have become common, and they can now be found in Alola.","On voit souvent des Écrapince sur les plages. Il s’agit en fait de Pokémon relâchés par leurs Dresseurs, qui ne parvenaient pas les élever."
"Its temperament is rough and it loves to fight, but as soon as its pincers break off, it turns cowardly. It stays timid until they grow back.","D’un tempérament fougueux, il adore se battre, mais perd tout courage si ses pinces tombent. Il n’attend alors qu’une chose : leur repousse!"
Depictions of Pokémon similar to Baltoy have been found on the walls of caves where primitive humans lived.,Des esquisses de Pokémon ressemblant à des Balbuto ont été retrouvées dans des grottes jadis habitées par des hommes préhistoriques.
"If it gets wet, its body melts. When rain starts to fall, it wraps its whole body up with its psychic powers to protect itself.",Il fond au moindre contact avec l’eau et doit donc entourer son corps d’énergie psychique pour se protéger les jours de pluie.
"In ancient times, it lived in warm seas. It disguised itself as seaweed to ambush its prey and devoured them whole when they got close.",Il vivait déjà dans les mers chaudes il y a fort longtemps. Il imite les algues pour masquer sa présence et gobe toute proie qui l’approche.
"Normally, it lived on shallow sea shoals. When the tide went out, this Pokémon came up on land to search for prey.","Il habitait généralement dans les hauts-fonds, mais parcourait le littoral en quête de proies lorsque la marée était basse."
"When restored Anorith are released into the ocean, they don’t thrive, because the water composition has changed since their era.",Ce Pokémon ranimé à partir d’un fossile vivait dans des eaux très pures. Il ne pourrait donc pas s’acclimater aux océans actuels.
It lived on land and went out into the sea to hunt for prey. Its sharp claws were its greatest weapon.,Ce Pokémon terrestre avait pour habitude d’aller chasser ses proies en mer à l’aide de ses armes de prédilection : ses griffes acérées.
"They look ragged, so no one catches them. They look like they’d taste bad, so predators won’t eat them. And their numbers continue to grow.",Son apparence peu ragoûtante repousse les prédateurs et dissuade les gens de le pêcher. Sa population augmente donc rapidement.
"While Milotic is said to be the most beautiful Pokémon, Trainers who like Feebas and have raised it are seemingly disappointed by Milotic.","Il est considéré comme le plus beau de tous les Pokémon, mais il est loin de faire l’unanimité auprès des fans de Barpau!"
"Although its form changes with the weather, that is apparently the result of a chemical reaction and not the result of its own free will.","Il change de forme en fonction de la météo, mais ce phénomène serait en fait une réaction chimique indépendante de sa volonté."
